basename,label,ra,dec,snr,resource,dataset
spec-56919-HD220818N240924B01_sp10-169,K,330.407142,23.267598,88.37,lamost_low,train
spec-57402-GAC096N16M2_sp06-209,K,98.373859,16.129151,35.97,lamost_low,train
spec-55919-F5591906_sp10-138,K,162.882605,49.808078,39.42,lamost_low,train
spec-56316-GAC118N03V1_sp10-150,K,115.64047,3.2323432,9.04,lamost_low,train
spec-56936-HD000012N381814V01_sp14-002,K,357.650514,39.399726,22.66,lamost_low,train
spec-58780-S82342S00B1_sp05-188,K,341.72446,-1.396959,55.48,lamost_low,train
spec-56228-EG230102N222328V01_sp14-234,K,342.785842,22.720057,58.74,lamost_low,train
spec-57071-GAC084N35M1_sp03-115,K,82.894446,36.086677,12.74,lamost_low,train
spec-55878-B87806_1_sp04-007,K,47.679197,52.37037,17.91,lamost_low,train
spec-57418-KP112734N005722B01_sp04-168,K,171.338493,0.983495,11.45,lamost_low,train
spec-57733-EG000006N255311B01_sp14-077,K,358.723609,26.770207,11.89,lamost_low,train
spec-57527-HD175048N221858V01_sp11-118,K,268.0270669,24.3559744,39.24,lamost_low,train
spec-58165-GAC074S01B1_sp06-207,K,76.081026,-1.8873474,58.46,lamost_low,train
spec-58819-GACII008N38B1_sp02-013,K,7.0072359,36.92523,160.79,lamost_low,train
spec-55998-GAC_133N08_V1_sp09-243,K,134.11271,8.2688553,23.6,lamost_low,train
spec-55875-GAC_118N28_B1_sp14-185,K,116.00662,28.232155,70.01,lamost_low,train
spec-58164-HD084033N331638B02_sp01-134,K,130.192396,31.700326,48.22,lamost_low,train
spec-58137-HD135059N531725B02_sp06-184,K,211.003534,52.670891,45.36,lamost_low,train
spec-57327-EG005558N271233B01_sp02-210,K,12.63541,25.193376,23.68,lamost_low,train
spec-55959-B5595905_sp08-189,K,187.583089,26.478394,30.83,lamost_low,train
spec-59528-EG034838N001340V02_sp14-229,K,54.947611,0.544123,108.26,lamost_low,train
spec-57425-HD111424N200151M01_sp16-225,K,166.8879905,21.8518253,17.62,lamost_low,train
spec-56233-EG230352N034912B01_sp05-198,K,345.023346,3.092054,76.7,lamost_low,train
spec-56298-HD082137N335612F01_sp04-101,K,125.826612,33.793749,48.66,lamost_low,train
spec-59165-TD035052N235741K01_sp04-098,K,57.7612536,23.5929455,159.09,lamost_low,train
spec-58220-HD171108N563933M01_sp10-124,K,253.4919304,56.2824809,14.2,lamost_low,train
spec-57387-GAC059N38M1_sp05-097,K,59.077101,37.347617,20.93,lamost_low,train
spec-56692-HD131833S061556B01_sp05-015,K,199.895834,-7.534036,52.93,lamost_low,train
spec-55876-B7607_sp14-174,K,60.857332,46.0141,6.94,lamost_low,train
spec-59263-HD145323N181407V02_sp10-164,K,221.578595,17.040405,17.79,lamost_low,train
spec-56753-HD160449N093841B01_sp16-240,K,240.069414,11.795616,19.67,lamost_low,train
spec-59166-GAC108N43M1_sp08-207,K,108.9441,42.514616,19.21,lamost_low,train
spec-58555-HD102234N423659M02_sp09-090,K,156.1612534,43.8557606,24.69,lamost_low,train
spec-56359-HD160623N052445B01_sp13-088,K,243.229478,5.612563,19.29,lamost_low,train
spec-57042-EG030739N012421V01_sp03-026,K,45.9490397,0.7742589,75.25,lamost_low,train
spec-57325-M31016N38B1_sp14-058,K,13.872929,39.07423,29.96,lamost_low,train
spec-57429-GAC100N40B1_sp15-198,K,99.952169,41.676694,56.23,lamost_low,train
spec-56600-EG230400N063658M01_sp05-088,K,345.6132303,5.3924478,30.84,lamost_low,train
spec-58109-HD015900N342022B01_sp15-154,K,29.008019,35.785467,52.29,lamost_low,train
spec-57066-HD105614N420029M01_sp09-033,K,165.3656698,42.7160347,25.89,lamost_low,train
spec-57362-M31006N44M1_sp14-172,K,3.599667,44.714951,37.33,lamost_low,train
spec-55910-GAC_105N29_B1_sp01-119,K,105.30378,27.856864,15.97,lamost_low,train
spec-56657-HD102901N294339M01_sp08-038,K,158.2351238,29.712002,19.92,lamost_low,train
spec-56301-EG023131N032619F08_sp06-147,K,40.0398775,2.9697055,16.98,lamost_low,train
spec-57068-GAC101N22M1_sp08-033,K,102.66027,21.986179,38.31,lamost_low,train
spec-57693-M31000N46M1_sp07-106,K,1.2844631,45.323595,37.04,lamost_low,train
spec-55959-B5595905_sp16-173,K,185.640034,28.989042,24.61,lamost_low,train
spec-57757-HD121027N290405M02_sp04-006,K,181.954063,29.382202,86.66,lamost_low,train
spec-57516-HD145704N052550M01_sp08-024,K,224.9360355,4.724995,30.76,lamost_low,train
spec-57360-HD085149N115338B01_sp11-131,K,133.0160978,14.2266364,6.45,lamost_low,train
spec-56948-HD052351N362354B_sp03-228,K,79.4020425,36.0251417,47.46,lamost_low,train
spec-56339-HD131614N190306M01_sp16-068,K,198.13029,20.780984,20.97,lamost_low,train
spec-59616-HD103827N055449M02_sp03-218,K,158.5615244,6.2556744,13.16,lamost_low,train
spec-55973-F5597308_sp15-080,K,207.86032,-0.46218,22.9,lamost_low,train
spec-55955-F5595504_sp16-018,K,153.05774,44.13016,27.95,lamost_low,train
spec-57002-HD082820N494114V01_sp15-027,K,127.194475,50.890442,42.08,lamost_low,train
spec-56602-GAC044N32M1_sp15-145,K,44.693965,33.451063,19.89,lamost_low,train
spec-58155-HD103450S035358B01_sp01-096,K,158.813691,-5.913979,32.83,lamost_low,train
spec-57291-KP190808N440210V03_sp11-048,K,287.598133,46.407,111.17,lamost_low,train
spec-56595-GAC088N22M1_sp11-038,K,89.419736,24.900257,49.13,lamost_low,train
spec-58435-GAC123N23M1_sp03-197,K,122.52351,23.054089,13.04,lamost_low,train
spec-59315-HD154740N282810B02_sp08-041,K,237.944461,28.101441,24.22,lamost_low,train
spec-57822-HD113856N401506B01_sp11-090,K,174.685229,41.984408,90.34,lamost_low,train
spec-58967-GACII275N29B1_sp12-124,K,277.08601,31.381068,39.08,lamost_low,train
spec-57126-HD105837N193719M01_sp05-245,K,163.918642,18.625908,47.69,lamost_low,train
spec-56332-GAC046N25B1_sp11-069,K,46.586784,26.877573,14.51,lamost_low,train
spec-57092-GAC115N41M1_sp08-045,K,116.36453,41.032329,19.21,lamost_low,train
spec-55908-M31_007N38_B1_sp13-112,K,15.059568,38.869818,11.26,lamost_low,train
spec-59639-HD135728N245954M01_sp06-149,K,211.8378379,24.6624621,19.35,lamost_low,train
spec-57039-EG024027N133137B01_sp13-246,K,41.737272,14.185539,56.39,lamost_low,train
spec-56208-M31016N38B2_sp05-132,K,16.370689,37.658175,7.83,lamost_low,train
spec-58426-HD012653N372931B01_sp14-174,K,19.975515,38.067843,22.91,lamost_low,train
spec-56652-M31012N34M1_sp15-167,K,11.864832,36.2536,23.77,lamost_low,train
spec-57076-HD134619N383013M01_sp08-096,K,208.3994626,38.4721042,13.37,lamost_low,train
spec-59203-EG021303N151647B01_sp03-012,K,32.798527,14.804444,31.25,lamost_low,train
spec-57282-EG224429N141726B01_sp16-094,K,339.44597,15.585633,12.11,lamost_low,train
spec-56299-HD112355N103146F01_sp01-218,K,170.793545,8.182751,83.82,lamost_low,train
spec-59254-HD122456N425117B02_sp06-184,K,188.871467,42.193183,11.34,lamost_low,train
spec-59145-HD052043N171434V02_sp03-127,K,79.4330564,17.6334078,147.24,lamost_low,train
spec-59199-HD085306N522324M02_sp14-209,K,130.227854,52.9765904,6.46,lamost_low,train
spec-57828-HD090902N172810V01_sp08-134,K,138.296816,16.73189,175.93,lamost_low,train
spec-57378-GAC120N14B2_sp11-113,K,121.24825,16.90508,14.4,lamost_low,train
spec-57110-HD140336N073246B01_sp03-092,K,209.67004,7.620276,42.91,lamost_low,train
spec-56214-EG211942S025242B02_sp03-148,K,319.45655,-2.337949,60.91,lamost_low,train
spec-56287-VB016N33V2_sp08-157,K,16.685787,32.430363,31.27,lamost_low,train
spec-58159-HD103905N534005B01_sp16-250,K,157.941786,55.919797,26.39,lamost_low,train
spec-58130-EG022547N201648M01_sp05-191,K,35.3721343,19.3725546,12.51,lamost_low,train
spec-56768-HD161327N394927V_sp07-028,K,244.181438,38.205641,172.84,lamost_low,train
spec-57311-GAC065N18M1_sp04-034,K,64.947631,18.774201,30.21,lamost_low,train
spec-59585-EG013837N212353B02_sp03-104,K,23.397157,21.812015,39.09,lamost_low,train
spec-57299-GAC067N44B2_sp03-061,K,66.020858,44.620271,7.44,lamost_low,train
spec-58104-GACII110N80B2_sp14-102,K,95.659765,81.241501,23.95,lamost_low,train
spec-57751-HD104953N275826B02_sp03-244,K,161.186084,27.352392,25.24,lamost_low,train
spec-56980-GAC125N19B1_sp10-130,K,123.1357,19.83854,149.68,lamost_low,train
spec-59199-EG002807N164257M01_sp08-245,K,7.8994084,16.0696657,53.92,lamost_low,train
spec-56618-EG000954N044957B01_sp05-078,K,2.124458,3.389122,236.38,lamost_low,train
spec-56204-EG214339N073143V01_sp07-201,K,327.224785,5.753807,49.02,lamost_low,train
spec-57444-GAC085N17M1_sp07-239,K,86.452347,15.496003,14.6,lamost_low,train
spec-58844-GAC074N07B1_sp06-157,K,76.39312,7.4817838,40.9,lamost_low,train
spec-56640-VB021N40V1_sp10-025,K,19.403526,39.9617,86.84,lamost_low,train
spec-57830-HD134427N004207B01_sp13-168,K,207.581895,1.45286,23.23,lamost_low,train
spec-56743-GAC113N23V1_sp03-112,K,112.4122,23.480151,49.65,lamost_low,train
spec-56346-VB091S03V3_sp07-032,K,92.103468,-4.9012376,18.53,lamost_low,train
spec-59617-TD042836N191049H01_sp11-072,K,67.6861035,20.876201,197.43,lamost_low,train
spec-59616-EG034015N073506V02_sp13-128,K,56.973805,8.401487,15.42,lamost_low,train
spec-59640-TD061156N231225K01_sp16-208,K,90.9341995,24.812357,79.22,lamost_low,train
spec-58074-GACII016N43B1_sp08-119,K,17.974577,42.464855,103.9,lamost_low,train
spec-57785-HD094551N184100B02_sp02-161,K,144.337201,17.380951,40.88,lamost_low,train
spec-59641-HD090800N293915B02_sp09-009,K,137.845891,29.88522,52.88,lamost_low,train
spec-59609-TD042836N191049H01_sp02-171,K,66.1527834,17.0001968,5.58,lamost_low,train
spec-56199-EG025936S071047V_1_sp12-030,K,46.02458,-5.24379,115.95,lamost_low,train
spec-56591-GAC070N33B1_sp11-249,K,70.887755,35.861787,99.22,lamost_low,train
spec-56600-GAC049N27M1_sp04-214,K,50.028618,27.423474,18.13,lamost_low,train
spec-57077-HD083602N240304M01_sp10-130,K,126.5454024,24.0037896,12.08,lamost_low,train
spec-57497-HD170523N032618V01_sp16-005,K,254.379588,4.812594,56.07,lamost_low,train
spec-56777-VB171N03V2_sp02-069,K,170.50865,1.765785,60.9,lamost_low,train
spec-57742-M31010N47M1_sp16-129,K,9.5785431,48.882091,25.45,lamost_low,train
spec-58075-KII033826N150858B01_sp10-065,K,52.645161,14.60559,11.86,lamost_low,train
spec-57173-KP190651N485531V02_sp05-130,K,286.9955,47.851114,56.75,lamost_low,train
spec-59169-HD092246N154635B01_sp06-118,K,142.969988,14.670018,9.45,lamost_low,train
spec-56646-HD081012N554815V01_sp02-082,K,119.234573,54.346292,67.91,lamost_low,train
spec-56653-HD102901N294339B01_sp16-199,K,155.649166,31.244673,60.26,lamost_low,train
spec-56652-GAC043N31B1_sp16-225,K,41.299075,33.415303,37.01,lamost_low,train
spec-56357-HD142028N001054B01_sp15-208,K,214.963694,1.496267,33.2,lamost_low,train
spec-57830-HD073524N172259V01_sp05-028,K,113.4563722,16.4443928,108.66,lamost_low,train
spec-57055-HD044304N335546V01_sp11-205,K,70.6400208,36.1085544,128.03,lamost_low,train
spec-55862-M6201_sp06-044,K,15.053528,37.735976,5.26,lamost_low,train
spec-57794-HD104049N254200V02_sp14-121,K,157.555585,26.365539,26.81,lamost_low,train
spec-55890-GAC_067N28_M1_sp10-206,K,70.745615,27.627697,5.09,lamost_low,train
spec-59134-EG000744S023255M01_sp15-120,K,2.1406823,-1.865721,5.33,lamost_low,train
spec-58514-HD143840N300053V02_sp05-101,K,219.8061869,29.4131489,122.25,lamost_low,train
spec-56396-HD094135N311640F01_sp05-132,K,145.672952,30.248935,31.19,lamost_low,train
spec-57844-HD114754N322927M02_sp05-232,K,176.380114,31.420691,57.65,lamost_low,train
spec-56616-GAC083N57V1_sp02-166,K,79.82529,55.968185,6.94,lamost_low,train
spec-57034-GAC050N29M1_sp09-169,K,50.752702,29.813133,15.82,lamost_low,train
spec-57724-HD090800N293915M02_sp04-142,K,136.927216,29.069893,52.53,lamost_low,train
spec-58543-GAC119N34M1_sp03-002,K,118.9541,34.006834,32.0,lamost_low,train
spec-56972-HD015029N381811B01_sp01-190,K,28.417373,35.923936,80.23,lamost_low,train
spec-56678-HD131249N423736V01_sp10-235,K,196.078045,42.200144,263.51,lamost_low,train
spec-56976-HD005814N335703V01_sp05-199,K,13.286174,33.054682,144.79,lamost_low,train
spec-59608-HD090800N293915B01_sp06-174,K,139.611807,28.887875,50.85,lamost_low,train
spec-56916-EG223850N043148B01_sp05-100,K,339.369248,3.222291,138.33,lamost_low,train
spec-58434-GAC076N15M1_sp09-110,K,76.704317,16.316175,68.11,lamost_low,train
spec-58040-GACII320N14M1_sp12-235,K,322.04993,16.0907,13.08,lamost_low,train
spec-58019-GACII034N39M1_sp01-059,K,34.26658,38.0366,23.68,lamost_low,train
spec-58838-HD100908N183150M02_sp14-105,K,149.8224445,18.9815814,18.44,lamost_low,train
spec-57830-HD134427N004207B01_sp10-075,K,204.317894,0.118439,19.33,lamost_low,train
spec-55920-F5592004_sp10-100,K,141.779188,11.914051,39.14,lamost_low,train
spec-59638-TD084806N172341H01_sp02-107,K,130.7994748,15.433905,203.72,lamost_low,train
spec-59670-HD160623N052445B03_sp06-118,K,243.809827,4.249235,73.39,lamost_low,train
spec-57732-HD083725N555909M01_sp15-080,K,127.9493812,57.0549858,31.7,lamost_low,train
spec-58109-HD015900N342022B01_sp01-121,K,30.222754,32.476243,10.23,lamost_low,train
spec-58040-GACII320N14M1_sp10-236,K,319.1617,13.737328,36.38,lamost_low,train
spec-55903-B90305_sp07-225,K,141.008895,29.317097,13.86,lamost_low,train
spec-58878-GACII102N86B1_sp15-193,K,101.1336,87.432418,17.45,lamost_low,train
spec-57541-HD173133N504043M01_sp16-096,K,260.508017,51.8785273,11.89,lamost_low,train
spec-56622-GAC126S01V2_sp05-121,K,126.33194,-1.8721134,32.73,lamost_low,train
spec-56687-HD101242N281431M_sp13-250,K,155.0244528,28.6409505,8.73,lamost_low,train
spec-56413-HD171108N563933F01_sp02-061,K,256.843968,55.044821,139.36,lamost_low,train
spec-57756-HD095359N274143M02_sp04-151,K,147.828471,27.77671,16.63,lamost_low,train
spec-56267-GAC065N31M1_sp05-018,K,65.071791,30.682625,10.63,lamost_low,train
spec-56576-GAC046N36B1_sp04-138,K,46.122301,36.443909,66.32,lamost_low,train
spec-58899-TD064253N231249K01_sp15-007,K,100.4662871,24.3178838,186.09,lamost_low,train
spec-56265-EG033855N024548M01_sp08-115,K,55.726611,1.948867,83.59,lamost_low,train
spec-57542-HD190816N252229B01_sp15-140,K,287.084722,26.376325,57.08,lamost_low,train
spec-56653-HD102901N294339B01_sp07-103,K,158.688206,28.250345,28.91,lamost_low,train
spec-55975-B5597506_sp07-225,K,217.210835,27.439919,22.15,lamost_low,train
spec-59231-TD112445N020547H01_sp07-117,K,172.2327963,0.6370301,10.38,lamost_low,train
spec-59665-HD153557N543750B03_sp13-131,K,237.427654,55.27897,56.46,lamost_low,train
spec-59578-HD102408N334306B02_sp06-141,K,158.523311,33.259151,89.38,lamost_low,train
spec-57356-EG031039N215333V01_sp07-067,K,49.05004,20.423349,186.2,lamost_low,train
spec-56560-HD212706N160726B01_sp07-243,K,322.72868,13.871924,37.35,lamost_low,train
spec-58159-HD130444N001742B02_sp16-156,K,194.915506,1.647433,27.68,lamost_low,train
spec-57397-GAC117N45M1_sp11-132,K,117.15096,48.13065,7.1,lamost_low,train
spec-58100-HD020840N420946B01_sp01-126,K,32.598832,40.363391,38.48,lamost_low,train
spec-56310-GAC078N51V3_sp06-126,K,81.875548,50.973637,40.84,lamost_low,train
spec-57723-EG012535N233041M01_sp13-233,K,23.0336203,24.2957985,21.32,lamost_low,train
spec-56751-HD141501N234109V01_sp10-122,K,211.250575,23.198854,11.04,lamost_low,train
spec-58109-HD105444N364531M02_sp16-013,K,161.286742,37.80562,47.8,lamost_low,train
spec-58072-EG224702N171358M01_sp14-149,K,340.2005249,18.4524388,31.39,lamost_low,train
spec-56299-EG023131N032619F04_sp02-021,K,36.9967701,1.6428104,7.64,lamost_low,train
spec-59529-HD072742S030417B01_sp13-186,K,113.897711,-2.179651,37.41,lamost_low,train
spec-56780-HD141644N531548B01_sp04-194,K,214.053676,53.042455,65.39,lamost_low,train
spec-55880-B8001_2_sp04-137,K,345.445205,27.697647,49.46,lamost_low,train
spec-57787-HD140336N073246B02_sp13-077,K,212.624762,7.551039,34.15,lamost_low,train
spec-59193-HD075207N031638V02_sp07-088,K,119.608624,1.732575,196.34,lamost_low,train
spec-57062-HD101607S013552B01_sp09-058,K,154.926171,-0.566727,85.67,lamost_low,train
spec-56321-HD120242N242647B01_sp10-231,K,179.040173,24.250077,15.74,lamost_low,train
spec-56362-HD101641N252214M01_sp01-161,K,154.238842,23.628684,46.32,lamost_low,train
spec-56267-GAC065N31M1_sp10-140,K,62.525314,31.915546,15.5,lamost_low,train
spec-57014-GAC073N19M1_sp16-170,K,72.474355,21.030796,31.17,lamost_low,train
spec-59140-HD011401N342933B02_sp05-064,K,17.732805,33.661593,65.68,lamost_low,train
spec-57407-KP090344N200347B01_sp10-247,K,134.212707,19.805216,23.4,lamost_low,train
spec-56628-VB011N30V1_sp10-101,K,9.148747,30.733248,132.28,lamost_low,train
spec-58929-GAC113N28M1_sp05-174,K,113.29148,28.051395,32.18,lamost_low,train
spec-56308-HD084531N282643F01_sp05-147,K,131.298529,27.448673,80.19,lamost_low,train
spec-56655-EG024123N083137M01_sp01-128,K,40.6743145,6.7589785,20.66,lamost_low,train
spec-56208-EG211454S070515B03_sp05-032,K,318.316697,-8.187074,22.3,lamost_low,train
spec-59616-EG034015N073506V02_sp06-023,K,56.683485,6.608051,52.05,lamost_low,train
spec-56271-EG023131N032619F06_sp01-086,K,37.795963,1.4081565,15.68,lamost_low,train
spec-56239-GAC107N32B1_sp14-195,K,105.43111,32.804032,8.35,lamost_low,train
spec-57284-EG012716N034819M01_sp02-090,K,20.0775081,2.0640113,15.12,lamost_low,train
spec-57779-HD031226N474333B01_sp11-224,K,48.634448,50.191162,82.48,lamost_low,train
spec-56414-HD161547N531412F01_sp13-024,K,247.745679,53.873873,41.96,lamost_low,train
spec-58050-EG031827N151038M01_sp11-166,K,48.8659483,17.323685,7.27,lamost_low,train
spec-56573-KP185031N425443V01_sp06-168,K,285.784442,42.374256,21.92,lamost_low,train
spec-57015-GAC052N35M1_sp04-163,K,51.668238,35.698811,41.6,lamost_low,train
spec-56562-EG034816N110835V01_sp03-042,K,56.236189,10.514409,102.49,lamost_low,train
spec-56647-GAC085N22V2_sp11-062,K,86.226754,24.573874,36.5,lamost_low,train
spec-56737-GAC114N33B1_sp06-232,K,116.19264,32.458097,42.14,lamost_low,train
spec-56723-HD134348N172427B01_sp05-082,K,205.649131,16.091312,107.5,lamost_low,train
spec-57367-EG025805N204007M01_sp01-034,K,44.3419062,18.5369011,207.6,lamost_low,train
spec-59523-GACII337N54M1_sp09-051,K,338.60039,55.526605,28.67,lamost_low,train
spec-56321-VB058N31V2_sp14-019,K,55.73398,32.287956,21.36,lamost_low,train
spec-56982-HD074336S012053B01_sp13-199,K,118.146332,-0.371901,15.91,lamost_low,train
spec-57691-EG024221N200041M01_sp04-217,K,40.7761516,20.5645429,30.54,lamost_low,train
spec-57327-EG005558N271233B01_sp16-247,K,12.875589,29.354963,119.53,lamost_low,train
spec-56680-GAC057N34B2_sp15-092,K,56.785253,35.828049,42.87,lamost_low,train
spec-58050-GACII336N28M1_sp14-009,K,334.07471,29.524099,47.69,lamost_low,train
spec-56971-EG222332S021805B01_sp07-005,K,336.654125,-4.02631,101.27,lamost_low,train
spec-55966-B5596604_sp13-173,K,171.749705,29.10972,11.37,lamost_low,train
spec-55930-GAC_068N28_B1_sp15-171,K,67.626415,30.251416,17.63,lamost_low,train
spec-57005-M31020N36B1_sp04-107,K,21.153426,36.281817,61.25,lamost_low,train
spec-56397-HD132818N310857M01_sp12-113,K,203.855906,32.705048,13.57,lamost_low,train
spec-58429-GACII056N51B2_sp06-086,K,59.359031,51.45162,26.52,lamost_low,train
spec-56608-GAC116N20B1_sp16-086,K,114.59685,21.711273,47.67,lamost_low,train
spec-56562-M31015N35B1_sp14-100,K,14.200803,36.480339,8.6,lamost_low,train
spec-56996-HD052510N203501V01_sp15-203,K,80.8154158,22.0484639,28.41,lamost_low,train
spec-56296-HD124632N240842B01_sp01-198,K,192.122211,21.900612,16.37,lamost_low,train
spec-57090-GAC113N37B2_sp03-217,K,112.2308,37.51422,33.43,lamost_low,train
spec-56777-VB171N03V2_sp10-149,K,169.04052,3.124566,75.35,lamost_low,train
spec-56062-VB3_210N09_V2_sp16-061,K,209.57466,11.436698,121.78,lamost_low,train
spec-56629-EG042038S061445B01_sp02-146,K,63.854196,-7.919024,62.68,lamost_low,train
spec-56616-VB035N42V3_sp01-114,K,35.998433,40.953445,121.17,lamost_low,train
spec-57898-HD185707N345119V01_sp06-158,K,286.806281,34.233468,16.59,lamost_low,train
spec-58574-HD094623N014708V02_sp13-017,K,148.837842,2.521218,268.81,lamost_low,train
spec-57917-KP193708N401249V02_sp01-007,K,294.754662,38.037906,39.1,lamost_low,train
spec-59204-HD091850N364809M02_sp05-100,K,139.2320686,35.4960708,38.37,lamost_low,train
spec-57436-HD091735N272519V01_sp07-083,K,141.151435,25.695694,122.74,lamost_low,train
spec-58573-HD131249N423736B01_sp07-030,K,199.134493,40.979914,106.06,lamost_low,train
spec-58432-GAC094N01M1_sp01-087,K,94.123783,-0.8637366,27.38,lamost_low,train
spec-57102-GAC113N23B2_sp09-236,K,115.09865,23.003773,53.74,lamost_low,train
spec-57400-GAC118N39B2_sp11-160,K,118.26974,41.722548,28.02,lamost_low,train
spec-56343-GAC075N39V3_sp16-192,K,73.288105,40.987295,28.76,lamost_low,train
spec-59614-GAC084N35B4_sp09-166,K,85.103027,36.2123,41.25,lamost_low,train
spec-57015-M31007N33B1_sp10-137,K,4.2880518,33.763036,26.51,lamost_low,train
spec-57428-GAC105N15M1_sp06-156,K,107.20049,14.744718,15.78,lamost_low,train
